customer_id,registered_date,is_gross,is_valid,is_net,order_date
C174885L,2022-02-13,1,1,1,2022-12-02
C674615L,2021-08-20,1,1,1,2021-08-19
C298804L,2021-10-21,1,1,1,2022-03-24
C840567L,2021-07-01,1,1,1,2021-07-16
C145587L,2021-08-16,1,0,0,2022-09-05
C533411L,2021-08-26,1,0,0,2021-08-23
C699636L,2021-09-22,1,1,1,2021-09-16
C848774L,2021-11-07,1,0,0,2022-05-20
C561770L,2021-11-26,1,1,0,2022-10-06
C238059L,2021-09-14,1,0,0,2021-02-09
C861468L,2021-08-19,1,1,0,2022-01-05
C332643L,2022-05-24,1,1,0,2022-05-26
C172015L,2021-12-23,1,0,0,2021-12-14
C556591L,2021-08-24,1,0,0,2021-08-29
C159964L,2021-08-21,1,1,1,2021-08-13
C780258L,2022-08-12,1,1,0,2022-01-08
C665146L,2022-06-27,1,0,0,2022-08-06
C413469L,2022-06-09,1,0,0,2022-11-08
C993393L,2021-07-28,1,1,1,2021-07-25
C463842L,2021-10-16,1,1,0,2021-11-12
C200115L,2021-07-12,1,1,0,2022-03-27
C530632L,2021-12-02,1,1,0,2022-02-25
C671304L,2022-05-24,1,0,0,2022-05-19
C427092L,2021-07-06,1,1,1,2021-08-07
C901131L,2022-01-02,1,1,0,2022-01-21
C767192L,2022-03-19,1,1,1,2022-09-03
C326415L,2022-06-01,1,1,0,2022-06-27
C978527L,2022-01-03,1,1,0,2022-02-19
C349467L,2022-02-21,1,0,0,2022-02-14
C637883L,2022-03-13,1,1,0,2022-05-03
C311476L,2021-11-20,1,0,0,2021-11-15
C142496L,2021-08-21,1,1,1,2021-02-08
C226151L,2021-07-04,1,0,0,2021-11-27
C143396L,2022-06-06,1,1,0,2022-05-06
C905006L,2021-12-12,1,0,0,2021-03-12
C976890L,2021-07-22,1,1,1,2022-07-31
C935068L,2022-01-01,1,1,0,2022-01-28
C223799L,2021-11-22,1,0,0,2021-11-13
C563862L,2022-07-21,1,0,0,2022-07-14
C899610L,2021-12-25,1,0,0,2022-04-01
C507015L,2022-03-27,1,1,0,2022-07-13
C555864L,2021-11-17,1,0,0,2021-10-11
C654029L,2022-03-19,1,0,0,2022-05-05
C726270L,2021-08-06,1,1,0,2021-09-09
C635102L,2021-10-24,1,1,0,2021-01-11
C943932L,2022-03-22,1,1,1,2022-06-20
C678257L,2021-07-23,1,1,1,2021-10-19
C501840L,2022-03-14,1,0,0,2022-03-24
C835970L,2022-02-25,1,1,1,2022-07-30
C976390L,2022-07-10,1,1,1,2022-07-20
C603530L,2021-07-28,1,1,1,2022-01-17
C418238L,2021-09-13,1,1,0,2021-09-24
C370534L,2022-05-22,1,1,1,2022-05-14
C260117L,2021-12-23,1,1,1,2022-05-02
C790722L,2021-11-19,1,0,0,2022-07-06
C256400L,2022-07-06,1,1,0,2022-07-28
C330641L,2022-05-19,1,1,0,2022-05-30
C576889L,2021-07-04,1,1,1,2021-07-07
C137982L,2022-04-02,1,0,0,2022-04-16
C773779L,2022-08-02,1,1,0,2022-04-08
C276338L,2021-07-06,1,1,0,2021-11-15
C283866L,2021-07-18,1,0,0,2021-10-07
C293590L,2021-08-19,1,1,0,2022-08-07
C416181L,2021-10-20,1,0,0,2021-10-19
C571352L,2022-03-12,1,1,1,2022-12-03
C326471L,2021-08-18,1,1,1,2021-10-29
C765760L,2022-07-16,1,1,1,2022-07-18
C745738L,2021-08-25,1,1,1,2021-08-20
C264319L,2022-06-04,1,1,1,2022-04-06
C412333L,2021-11-20,1,1,1,2021-06-11
C851730L,2021-09-18,1,1,0,2021-04-09
C419203L,2022-03-20,1,1,1,2022-09-03
C361493L,2022-06-28,1,0,0,2022-06-13
C170264L,2021-11-25,1,0,0,2022-04-02
C271135L,2022-05-08,1,1,1,2022-05-30
C516599L,2022-01-10,1,1,0,2022-02-08
C581597L,2022-07-02,1,1,0,2022-07-31
C744728L,2022-03-08,1,1,0,2022-09-03
C881387L,2022-05-08,1,1,1,2022-07-30
C367336L,2021-11-27,1,1,1,2021-11-22
C190534L,2021-09-09,1,1,1,2021-09-13
C540782L,2021-09-03,1,1,0,2021-03-10
C784177L,2022-04-07,1,1,0,2022-04-28
C946407L,2021-11-25,1,0,0,2021-09-11
C505840L,2021-09-07,1,1,1,2021-09-17
C664224L,2021-08-02,1,1,1,2021-04-09
C412936L,2021-07-16,1,1,0,2022-08-02
C896308L,2021-07-20,1,1,0,2022-05-07
C602518L,2021-07-01,1,1,1,2021-10-07
C228201L,2021-10-01,1,1,1,2021-10-24
C912653L,2021-07-25,1,1,1,2021-09-22
C627638L,2021-07-02,1,1,1,2022-03-16
C866250L,2022-03-27,1,0,0,2022-12-03
C139855L,2021-07-09,1,1,1,2022-02-02
C333379L,2022-03-14,1,0,0,2022-09-04
C201592L,2021-08-05,1,1,1,2021-10-23
C781213L,2021-08-23,1,1,0,2022-01-28
C479992L,2021-09-19,1,1,0,2021-09-26
C975259L,2021-09-22,1,1,1,2022-03-19
C584166L,2021-07-11,1,1,1,2021-07-22
C852181L,2022-07-12,1,1,0,2022-08-07
C640667L,2022-04-11,1,0,0,2022-05-26
C854145L,2021-07-19,1,0,0,2022-07-21
C485577L,2021-07-25,1,1,1,2021-08-26
C814229L,2021-07-13,1,1,1,2022-01-27
C631900L,2021-07-23,1,0,0,2021-12-07
C337105L,2021-10-15,1,1,1,2021-09-10
C699058L,2022-07-20,1,1,0,2022-10-07
C765319L,2022-03-15,1,1,1,2022-03-15
C223672L,2021-07-14,1,0,0,2021-10-07
C550002L,2021-09-28,1,0,0,2022-02-27
C880300L,2021-11-07,1,1,1,2022-01-15
C513701L,2022-01-26,1,0,0,2022-05-01
C932902L,2021-08-14,1,0,0,2021-08-15
C332716L,2021-07-13,1,1,0,2021-01-08
C319891L,2021-08-28,1,1,1,2021-02-09
C333472L,2021-09-01,1,0,0,2021-04-09
C411331L,2021-07-19,1,1,0,2021-03-12
C682985L,2021-10-03,1,0,0,2022-02-23
C776994L,2021-09-05,1,1,1,2021-09-21
C546754L,2021-09-15,1,1,1,2022-05-30
C283866L,2021-07-18,1,1,1,2021-07-26
C875370L,2021-12-15,1,1,1,2021-12-29
C383629L,2022-01-27,1,0,0,2022-02-01
C833283L,2022-06-14,1,0,0,2022-06-27
C195629L,2021-11-01,1,0,0,2021-12-11
C758391L,2022-01-12,1,0,0,2022-03-01
C305773L,2021-11-07,1,1,1,2021-11-21
C861081L,2021-08-03,1,1,1,2021-08-22
C866999L,2021-08-11,1,0,0,2021-08-08
C978790L,2022-06-22,1,1,0,2022-06-06
C492850L,2021-07-09,1,1,1,2021-07-23
C698317L,2021-12-14,1,0,0,2022-03-05
C551324L,2021-12-08,1,1,1,2022-01-16
C464050L,2021-07-25,1,1,0,2021-08-15
C360482L,2021-12-12,1,0,0,2021-12-23
C763722L,2021-11-15,1,1,1,2021-05-11
C530632L,2021-12-02,1,0,0,2022-03-17
C817637L,2022-04-25,1,1,1,2022-05-05
C371890L,2022-03-27,1,1,1,2022-01-04
C196853L,2022-01-11,1,1,0,2022-05-01
C989951L,2021-11-25,1,1,0,2022-06-17
C955839L,2021-10-06,1,0,0,2021-10-21
C600734L,2021-09-27,1,1,1,2021-09-18
C185914L,2021-11-25,1,1,1,2022-05-04
C247649L,2021-12-05,1,0,0,2021-12-18
C215074L,2021-09-13,1,0,0,2022-08-01
C466172L,2021-07-28,1,1,1,2021-07-28
C707264L,2021-11-11,1,1,0,2022-07-29
C854773L,2022-02-22,1,0,0,2022-11-02
C725097L,2021-08-15,1,1,1,2021-07-08
C755600L,2021-07-06,1,0,0,2021-05-08
C242231L,2021-09-22,1,0,0,2021-10-30
C698097L,2021-07-15,1,1,1,2022-03-07
C741634L,2021-07-09,1,1,0,2021-07-19
C319814L,2022-07-07,1,0,0,2022-07-20
C296844L,2022-02-21,1,1,1,2022-02-13
C448037L,2021-11-15,1,0,0,2021-11-22
C735415L,2022-02-14,1,1,1,2022-09-05
C713589L,2021-07-07,1,0,0,2021-11-18
C525405L,2021-07-24,1,1,1,2021-03-08
C794109L,2021-09-17,1,1,0,2021-09-25
C908781L,2022-03-12,1,0,0,2022-03-15
C774989L,2022-04-15,1,1,1,2022-11-04
C162721L,2021-07-26,1,1,0,2022-03-27
C143684L,2021-07-05,1,1,0,2022-01-03
C150198L,2022-05-13,1,0,0,2022-04-05
C818990L,2021-07-05,1,1,1,2021-07-30
C914093L,2021-07-04,1,1,1,2021-02-10
C520904L,2021-10-02,1,0,0,2021-06-10
C864410L,2021-11-15,1,0,0,2022-06-03
C819478L,2021-07-21,1,0,0,2021-07-17
C830977L,2022-05-26,1,1,0,2022-06-15
C675024L,2021-09-26,1,1,1,2022-09-03
C787631L,2021-11-13,1,1,1,2021-11-26
C166448L,2021-08-05,1,1,1,2021-08-21
C708473L,2021-07-02,1,1,1,2021-04-07
C125637L,2022-04-05,1,0,0,2022-06-26
C192846L,2022-05-07,1,1,1,2022-03-07
C718296L,2021-10-01,1,0,0,2021-10-11
C449792L,2021-09-24,1,1,1,2021-09-13
C117684L,2021-08-05,1,1,1,2021-08-23
C508430L,2021-09-19,1,1,1,2022-02-28
C959285L,2021-08-14,1,0,0,2022-11-01
C730690L,2021-10-22,1,1,0,2021-10-27
C139143L,2022-05-16,1,1,0,2022-09-05
C924458L,2021-10-03,1,0,0,2022-07-05
C876097L,2021-07-12,1,0,0,2021-02-07
C823189L,2021-07-16,1,1,1,2021-10-11
C787119L,2022-07-03,1,1,0,2022-03-07
C974989L,2021-08-21,1,1,1,2021-08-13
C717559L,2022-08-16,1,0,0,2022-08-08
C741634L,2021-07-09,1,1,1,2022-02-21
C817964L,2022-04-27,1,1,0,2022-01-07
C200115L,2021-07-12,1,1,0,2022-05-31
C536852L,2022-02-16,1,1,0,2022-02-21
C191766L,2021-07-05,1,1,1,2022-06-26
C555245L,2021-08-06,1,1,0,2022-05-26
C392296L,2021-11-04,1,1,1,2021-11-22
C547681L,2021-09-04,1,0,0,2022-05-01
C578500L,2021-07-21,1,1,1,2021-06-07
C673213L,2021-08-02,1,1,1,2021-08-14
C572388L,2021-09-18,1,1,1,2022-03-01
C541439L,2021-08-12,1,1,1,2021-09-08
C490497L,2021-09-20,1,0,0,2021-11-10
C378684L,2021-07-03,1,1,0,2022-02-27
C412936L,2021-07-16,1,0,0,2022-04-18
C813380L,2022-04-05,1,1,1,2022-04-16
C490081L,2022-05-09,1,1,1,2022-05-24
C191766L,2021-07-05,1,1,1,2021-10-24
C652012L,2021-08-17,1,1,1,2022-01-19
C967540L,2022-03-07,1,1,0,2022-11-03
C452735L,2021-11-03,1,1,1,2021-12-25
C588794L,2021-10-10,1,1,1,2021-10-11
C415016L,2021-11-19,1,1,0,2022-01-05
C444944L,2022-05-10,1,1,1,2022-11-05
C157329L,2021-11-01,1,1,1,2022-04-22
C485200L,2021-11-25,1,1,1,2021-11-18
C410896L,2021-11-15,1,1,1,2021-11-29
C348900L,2021-07-07,1,0,0,2021-07-07
C394076L,2021-10-12,1,0,0,2022-02-22
C886572L,2021-07-09,1,1,0,2021-07-25
C233836L,2022-04-20,1,1,0,2022-04-23
C172885L,2021-09-22,1,1,1,2022-01-03
C474371L,2021-09-16,1,1,0,2021-11-17
C434751L,2022-05-02,1,0,0,2022-05-23
C246499L,2021-08-24,1,1,0,2021-03-08
C501840L,2022-03-14,1,0,0,2022-02-04
C158367L,2021-07-16,1,0,0,2021-09-21
C634209L,2022-02-19,1,1,1,2022-02-14
C838657L,2022-01-13,1,0,0,2022-09-03
C404912L,2022-01-16,1,0,0,2022-05-18
C985549L,2021-08-06,1,1,1,2021-08-20
C872920L,2021-09-18,1,1,0,2022-02-25
C594887L,2022-04-16,1,1,0,2022-03-05
C288152L,2022-03-17,1,1,0,2022-12-05
C401539L,2022-03-19,1,1,1,2022-11-03
C223458L,2021-08-10,1,0,0,2021-08-15
C603530L,2021-07-28,1,1,0,2021-07-19
C531212L,2021-11-23,1,0,0,2022-03-01
C851620L,2021-10-06,1,0,0,2021-10-25
C137539L,2021-09-04,1,1,1,2022-10-02
C992621L,2021-11-17,1,0,0,2022-01-21
C869172L,2022-01-20,1,1,0,2022-10-07
C312237L,2022-04-02,1,1,1,2022-10-04
C221507L,2021-09-17,1,0,0,2021-06-09
C120887L,2021-07-01,1,1,1,2021-09-12
C508926L,2021-07-20,1,1,1,2021-12-16
C781213L,2021-08-23,1,1,0,2021-08-08
C816600L,2021-09-21,1,0,0,2022-03-22
C549342L,2022-05-20,1,0,0,2022-07-26
C615063L,2022-03-11,1,1,1,2022-03-29
C578429L,2022-01-08,1,1,0,2022-07-17
C284309L,2022-03-17,1,1,1,2022-03-24
C484446L,2021-10-14,1,0,0,2021-10-20
C662822L,2021-08-24,1,0,0,2021-04-08
C595566L,2021-10-01,1,0,0,2021-08-10
C927076L,2021-07-07,1,1,1,2022-09-01
C521295L,2022-05-04,1,1,0,2022-07-27
C271561L,2022-03-06,1,0,0,2022-03-22
C196616L,2021-10-15,1,1,1,2021-10-21
C654812L,2021-08-15,1,1,1,2021-08-15
C934224L,2022-05-08,1,1,0,2022-06-05
C742165L,2021-10-24,1,0,0,2021-03-10
C379974L,2021-07-20,1,1,1,2021-08-27
C147249L,2022-03-02,1,1,1,2022-10-03
C463487L,2021-10-26,1,1,1,2021-10-22
C954660L,2022-01-25,1,0,0,2022-06-01
C844272L,2022-05-05,1,1,0,2022-06-23
C485651L,2022-05-20,1,1,1,2022-05-21
C850633L,2021-12-20,1,1,0,2021-03-12
C830599L,2021-11-18,1,1,1,2021-02-12
C776499L,2021-09-22,1,1,1,2022-10-05
C364214L,2021-07-20,1,1,0,2021-08-16
C969315L,2021-07-09,1,1,0,2022-02-01
C465263L,2022-02-01,1,0,0,2022-02-02
C605426L,2021-07-11,1,1,0,2021-07-27
C835137L,2021-07-22,1,0,0,2022-07-06
C812535L,2022-03-04,1,1,0,2022-03-19
C298284L,2022-03-27,1,0,0,2022-03-24
C232406L,2021-08-01,1,1,1,2021-09-22
C404912L,2022-01-16,1,0,0,2022-05-19
C896007L,2021-07-01,1,1,1,2021-12-25
C550642L,2021-10-11,1,1,1,2021-10-21
C211322L,2022-05-07,1,1,0,2022-05-26
C468516L,2022-02-03,1,0,0,2022-02-02
C409316L,2021-07-21,1,1,1,2021-07-23
C625201L,2022-01-28,1,0,0,2022-06-01
C269732L,2021-09-23,1,1,1,2021-09-20
C536852L,2022-02-16,1,0,0,2022-02-22
C239715L,2021-08-13,1,1,1,2021-10-10
C140324L,2021-12-23,1,1,0,2021-12-19
C120370L,2021-12-02,1,1,1,2021-09-12
C829183L,2022-05-27,1,0,0,2022-06-26
C550002L,2021-09-28,1,1,1,2021-10-23
C283375L,2021-07-22,1,1,1,2022-12-01
C263110L,2022-05-26,1,1,1,2022-07-06
C698097L,2021-07-15,1,0,0,2021-07-14
C616892L,2021-07-19,1,0,0,2021-07-21
C348605L,2021-12-05,1,1,0,2021-12-13
C673068L,2021-07-02,1,1,1,2022-03-23
C287376L,2022-05-28,1,1,1,2022-03-06
C114466L,2021-09-20,1,1,0,2022-03-31
C592423L,2021-07-18,1,1,1,2021-07-16
C407670L,2021-09-19,1,0,0,2021-09-16
C244786L,2021-11-03,1,1,0,2022-01-07
C508126L,2021-09-09,1,1,0,2022-08-05
C374672L,2021-07-17,1,1,0,2022-03-21
C823301L,2021-08-08,1,1,1,2022-10-06
C347731L,2022-08-05,1,1,0,2022-07-08
C359997L,2021-11-06,1,1,1,2022-08-02
C928110L,2022-06-08,1,1,0,2022-08-07
C131307L,2021-07-09,1,1,1,2021-08-22
C351587L,2021-09-10,1,1,0,2022-01-18
C685666L,2022-01-04,1,1,1,2022-01-14
C437385L,2022-02-28,1,1,0,2022-12-05
C814229L,2021-07-13,1,1,1,2021-08-22
C158367L,2021-07-16,1,1,0,2021-07-16
C491883L,2022-06-26,1,1,0,2022-11-06
C869172L,2022-01-20,1,1,0,2022-04-15
C186576L,2022-05-19,1,1,0,2022-05-20
C414678L,2022-04-08,1,0,0,2022-04-14
C720927L,2021-07-17,1,1,1,2021-01-08
C693442L,2021-09-24,1,1,1,2021-09-18
C578872L,2022-01-01,1,1,1,2022-01-25
C368853L,2021-10-01,1,1,0,2021-10-30
C577018L,2022-01-09,1,1,1,2022-01-20
C571902L,2021-08-17,1,1,1,2021-10-19
C998847L,2022-07-03,1,1,0,2022-02-08
C358631L,2022-08-21,1,1,0,2022-08-08
C822217L,2021-11-25,1,1,1,2022-04-05
C696203L,2022-01-15,1,0,0,2022-03-03
C538863L,2021-07-14,1,1,1,2021-12-07
C525405L,2021-07-24,1,0,0,2021-04-11
C879647L,2022-04-09,1,1,1,2022-07-04
C766565L,2022-04-04,1,1,0,2022-01-08
C525405L,2021-07-24,1,1,0,2021-10-17
C851854L,2021-07-01,1,1,0,2021-10-09
C499813L,2022-05-03,1,1,1,2022-05-31
C819324L,2021-09-03,1,0,0,2021-09-14
C772704L,2021-07-18,1,1,0,2022-04-22
C727528L,2021-07-16,1,1,0,2021-07-21
C214255L,2021-10-28,1,1,1,2022-02-13
C814366L,2021-12-07,1,1,0,2022-02-26
C406406L,2022-07-08,1,0,0,2022-07-26
C292536L,2021-07-09,1,1,1,2022-07-21
C992621L,2021-11-17,1,0,0,2022-08-01
C815210L,2021-09-14,1,1,0,2021-09-14
C481192L,2021-09-24,1,0,0,2021-09-21
C736540L,2021-12-03,1,1,0,2021-12-25
C210771L,2022-07-04,1,1,0,2022-09-07
C855079L,2022-06-12,1,0,0,2022-07-06
C245614L,2021-07-21,1,0,0,2021-10-27
C517976L,2022-06-13,1,0,0,2022-06-28
C724582L,2022-01-16,1,1,1,2022-01-28
C749236L,2022-02-25,1,0,0,2022-02-02
C140900L,2021-11-16,1,1,1,2021-09-11
C985354L,2021-10-02,1,1,1,2022-06-01
C203164L,2021-10-25,1,0,0,2022-11-01
C997231L,2021-12-23,1,1,1,2021-12-12
C328972L,2021-11-10,1,1,1,2021-11-25
C890940L,2021-09-28,1,0,0,2021-11-22
C713972L,2022-01-01,1,0,0,2022-07-16
C635740L,2022-01-22,1,0,0,2022-01-01
C664685L,2022-02-09,1,1,1,2022-02-25
C899610L,2021-12-25,1,0,0,2022-03-17
C349980L,2021-07-02,1,0,0,2021-12-15
C623394L,2021-09-26,1,1,1,2022-03-29
C422171L,2022-04-22,1,0,0,2022-02-05
C595698L,2022-02-01,1,0,0,2022-02-25
C362236L,2021-09-21,1,1,1,2022-03-24
C355402L,2021-12-07,1,1,1,2021-10-12
C863827L,2021-12-20,1,1,1,2021-12-24
C173821L,2021-07-16,1,1,0,2021-07-14
C676393L,2021-07-27,1,1,0,2022-04-25
C136681L,2021-07-24,1,1,1,2022-04-06
C283866L,2021-07-18,1,0,0,2021-10-14
C763705L,2021-09-17,1,1,1,2021-09-29
C139135L,2022-02-17,1,1,1,2022-02-21
C279368L,2022-03-24,1,0,0,2022-05-03
C249867L,2021-07-04,1,1,1,2022-07-15
C492850L,2021-07-09,1,0,0,2022-09-01
C378684L,2021-07-03,1,1,0,2022-04-18
C970497L,2021-11-26,1,0,0,2022-02-19
C796218L,2021-07-13,1,0,0,2022-03-25
C527307L,2021-10-04,1,0,0,2021-10-15
C394799L,2021-09-07,1,1,1,2021-09-18
C491617L,2021-09-27,1,1,1,2021-09-22
C503407L,2021-12-26,1,0,0,2021-02-12
C762523L,2021-09-03,1,0,0,2021-09-13
C484446L,2021-10-14,1,0,0,2021-10-13
C360501L,2022-07-10,1,1,0,2022-07-23
C460493L,2021-11-15,1,1,1,2022-06-15
C227974L,2021-07-08,1,1,1,2021-07-31
C537394L,2022-06-02,1,1,0,2022-09-06
C290034L,2022-02-12,1,1,1,2022-02-18
C542850L,2021-11-19,1,0,0,2021-11-28
C374672L,2021-07-17,1,1,0,2022-02-18
C902805L,2022-01-22,1,1,1,2022-08-01
C654029L,2022-03-19,1,0,0,2022-04-22
C579215L,2022-02-12,1,1,1,2022-02-28
C603530L,2021-07-28,1,1,0,2021-09-21
C702427L,2022-07-01,1,1,0,2022-07-29
C881371L,2022-07-12,1,0,0,2022-12-07
C166968L,2021-07-26,1,1,0,2022-08-05
C348449L,2022-07-07,1,0,0,2022-07-29
C741829L,2021-09-16,1,1,1,2021-09-23
C430739L,2022-02-02,1,0,0,2022-02-15
C741634L,2021-07-09,1,1,1,2022-02-15
C240208L,2021-12-22,1,0,0,2022-01-01
C820997L,2021-08-17,1,1,1,2021-05-08
C814229L,2021-07-13,1,1,0,2021-05-08
C300711L,2021-09-25,1,0,0,2021-08-09
C661506L,2022-02-27,1,1,1,2022-02-27
C986837L,2021-07-17,1,1,0,2022-03-21
C210702L,2021-11-18,1,1,1,2021-12-12
C535715L,2022-06-28,1,0,0,2022-06-13
C930868L,2022-05-15,1,0,0,2022-05-18
C713425L,2021-09-21,1,1,1,2021-03-11
C227184L,2021-08-02,1,0,0,2021-02-09
C724228L,2022-07-19,1,1,0,2022-07-30
C825710L,2021-08-15,1,1,1,2021-02-12
C816773L,2022-05-12,1,1,1,2022-05-07
C182031L,2021-07-13,1,1,1,2021-02-08
C179670L,2022-08-17,1,0,0,2022-11-08
C216058L,2022-07-24,1,0,0,2022-07-28
C736562L,2021-09-18,1,1,1,2022-03-30
C521348L,2021-09-03,1,1,1,2021-09-19
C820319L,2021-11-24,1,1,1,2021-11-27
C789047L,2022-01-26,1,1,0,2022-10-02
C436261L,2021-07-25,1,0,0,2022-05-16
C969315L,2021-07-09,1,1,1,2021-09-19
C681410L,2021-07-08,1,1,1,2021-06-07
C145737L,2021-07-08,1,0,0,2021-07-15
C563349L,2021-09-09,1,1,1,2021-10-26
C700565L,2022-05-20,1,0,0,2022-05-22
C378684L,2021-07-03,1,0,0,2022-04-25
C638038L,2022-05-08,1,1,0,2022-05-25
C317777L,2021-12-06,1,1,1,2021-01-12
C994467L,2022-03-15,1,1,1,2022-04-18
C263779L,2021-08-18,1,1,1,2021-09-17
C448320L,2021-07-20,1,1,0,2021-10-23
C983543L,2022-08-21,1,1,1,2022-09-08
C934957L,2021-12-20,1,0,0,2021-12-26
C137906L,2021-11-03,1,1,0,2021-11-18
C208795L,2021-10-12,1,1,1,2021-04-10
C461382L,2021-12-14,1,0,0,2022-01-05
C385750L,2022-07-08,1,1,1,2022-07-29
C363466L,2021-11-24,1,0,0,2022-01-01
C841181L,2022-04-21,1,0,0,2022-04-13
C370621L,2021-08-15,1,0,0,2021-08-21
C756592L,2022-04-15,1,0,0,2022-04-22
C900915L,2021-09-15,1,1,0,2021-12-29
C713431L,2022-06-22,1,0,0,2022-06-06
C875936L,2021-10-07,1,1,1,2022-08-01
C729877L,2021-07-27,1,1,0,2022-01-01
C163482L,2021-07-04,1,0,0,2021-07-29
C332046L,2021-10-17,1,1,1,2021-10-28
C586717L,2021-08-12,1,1,0,2021-10-10
C311438L,2022-06-11,1,1,1,2022-06-18
C908342L,2021-07-07,1,1,0,2021-07-17
C607118L,2021-09-20,1,1,0,2021-10-24
C890155L,2022-04-09,1,1,1,2022-05-04
C487379L,2021-10-25,1,1,1,2021-04-10
C137975L,2021-12-16,1,1,0,2021-12-17
C279591L,2022-06-02,1,1,0,2022-06-13
C885565L,2021-09-10,1,1,1,2021-12-14
C153734L,2021-09-19,1,1,1,2021-09-14
C881371L,2022-07-12,1,0,0,2022-07-22
C314395L,2022-05-06,1,0,0,2022-05-18
C378684L,2021-07-03,1,1,1,2022-01-31
C934957L,2021-12-20,1,0,0,2021-12-22
C353508L,2022-03-06,1,1,1,2022-01-03
C569230L,2022-02-01,1,1,0,2022-03-18
C157340L,2021-09-15,1,1,1,2021-09-18
C965864L,2022-06-17,1,0,0,2022-01-06
C955087L,2021-11-08,1,0,0,2021-11-27
C854229L,2021-11-12,1,1,1,2021-11-28
C934429L,2021-11-26,1,1,0,2021-11-30
C770029L,2021-07-16,1,1,0,2022-04-26
C909114L,2021-12-24,1,0,0,2021-12-12
C269536L,2021-12-11,1,1,1,2021-09-12
C624290L,2021-11-26,1,1,1,2021-11-24
C691738L,2021-07-05,1,1,0,2021-07-31
C956638L,2021-11-05,1,1,0,2021-01-11
C399878L,2021-11-24,1,0,0,2022-11-07
C392662L,2021-09-07,1,0,0,2021-09-24
C355658L,2022-02-05,1,1,1,2022-02-26
C814229L,2021-07-13,1,1,0,2022-09-02
C382868L,2021-07-07,1,1,0,2022-10-07
C318908L,2022-04-04,1,0,0,2022-04-21
C599590L,2021-10-21,1,0,0,2022-11-02
C427029L,2021-08-08,1,1,1,2021-08-27
C483469L,2021-07-26,1,1,1,2021-11-21
C909222L,2021-11-11,1,0,0,2021-11-23
C690478L,2021-10-15,1,1,1,2021-11-10
C177455L,2021-11-05,1,1,1,2022-08-07
C669116L,2021-11-18,1,1,1,2021-08-11
C666340L,2022-04-19,1,1,1,2022-03-04
C749562L,2021-07-25,1,1,0,2022-11-07
C200115L,2021-07-12,1,1,0,2021-08-25
C824224L,2021-10-28,1,1,1,2022-07-01
C776904L,2021-08-17,1,1,1,2021-08-20
C922594L,2021-12-04,1,0,0,2021-07-12
C767768L,2021-10-13,1,1,1,2021-10-21
C150653L,2022-06-07,1,1,1,2022-06-16
C949083L,2021-11-08,1,1,1,2022-04-26
C559662L,2021-07-23,1,1,0,2021-03-07
C348049L,2021-07-13,1,1,0,2021-10-24
C163985L,2021-12-18,1,0,0,2021-12-29
C331662L,2022-04-01,1,1,1,2022-04-14
C166348L,2021-09-26,1,0,0,2021-09-20
C825216L,2021-07-10,1,1,1,2022-03-16
C446421L,2022-07-10,1,0,0,2022-06-07
C892699L,2021-12-10,1,1,0,2021-12-24
C828392L,2021-11-07,1,1,1,2021-08-12
C996508L,2021-07-10,1,1,1,2021-10-10
C364393L,2022-03-12,1,0,0,2022-03-14
C555100L,2021-12-19,1,1,0,2021-12-22
C120985L,2021-11-27,1,0,0,2022-08-04
C365675L,2021-07-15,1,1,0,2021-07-07
C848074L,2022-06-03,1,1,0,2022-01-07
C603530L,2021-07-28,1,1,1,2022-07-01
C200115L,2021-07-12,1,1,1,2022-02-21
C365826L,2022-04-24,1,1,1,2022-08-04
C741725L,2022-08-25,1,0,0,2022-06-08
C790722L,2021-11-19,1,1,1,2022-11-07
C738725L,2021-08-27,1,1,0,2022-01-30
C262890L,2021-08-07,1,1,0,2021-02-08
C184584L,2022-02-25,1,1,1,2022-07-05
C913874L,2022-06-05,1,1,1,2022-01-06
C374672L,2021-07-17,1,1,0,2022-01-27
C871391L,2022-04-17,1,0,0,2022-07-31
C671496L,2021-09-10,1,1,1,2021-09-29
C822661L,2022-02-28,1,0,0,2022-02-15
C513828L,2021-09-17,1,0,0,2021-09-24
C261934L,2021-09-08,1,1,1,2021-12-25
C230531L,2021-08-12,1,0,0,2021-07-08
C618173L,2022-04-17,1,1,0,2022-04-21
C651504L,2021-09-17,1,1,1,2021-09-22
C790491L,2021-08-19,1,1,1,2021-09-21
C780560L,2021-09-26,1,1,1,2021-09-21
C575719L,2022-05-01,1,0,0,2022-05-18
C329062L,2022-02-09,1,0,0,2022-02-21
C804461L,2021-09-02,1,1,1,2021-10-21
C970497L,2021-11-26,1,1,1,2022-02-20
C981765L,2021-08-28,1,1,1,2021-05-08
C423334L,2021-11-06,1,1,1,2022-04-01
C159766L,2022-03-20,1,0,0,2022-03-28
C162978L,2021-11-06,1,1,0,2021-08-12
C554105L,2021-10-06,1,0,0,2021-02-10
C276832L,2022-03-18,1,1,1,2022-07-15
C331799L,2021-08-26,1,1,1,2021-09-20
C520904L,2021-10-02,1,1,1,2021-12-23
C680867L,2021-08-14,1,1,1,2021-08-08
C371126L,2022-04-14,1,1,1,2022-04-24
C773779L,2022-08-02,1,1,0,2022-01-08
C226430L,2022-05-08,1,0,0,2022-08-13
